library,dependency,type
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1,com.aliyun.hbase:alihbase-annotations:1.1.1,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1,com.aliyun.hbase:alihbase-protocol:1.1.1,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1,com.aliyun.hbase:alihbase-client:1.1.1,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1,com.aliyun.hbase:alihbase-server:1.1.1,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1,com.aliyun.hbase:alihbase-hadoop-compat:1.1.1,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1,org.apache.hadoop:hadoop-common:2.7.1,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1,org.apache.hadoop:hadoop-annotations:2.7.1,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1,org.slf4j:slf4j-api:1.6.4,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1,log4j:log4j:1.2.17,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1,org.apache.httpcomponents:httpclient:4.0.1,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1,com.google.protobuf:protobuf-java:2.5.0,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1,junit:junit:4.12,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1,org.codehaus.jackson:jackson-mapper-asl:1.9.2,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1,org.codehaus.jackson:jackson-core-asl:1.9.2,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1,com.github.stephenc.jcip:jcip-annotations:1.0-1,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1,com.github.stephenc.findbugs:findbugs-annotations:1.3.9-1,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1,joda-time:joda-time:1.6,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1,com.google.guava:guava:13.0.1,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1,sqlline:sqlline:1.2.0,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1,jline:jline:2.11,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1,org.antlr:antlr-runtime:3.5.2,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1,org.apache.tephra:tephra-hbase-compat-1.1:0.12.0-incubating,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1,org.apache.tephra:tephra-core:0.12.0-incubating,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1,io.netty:netty-all:4.0.23.Final,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1,commons-codec:commons-codec:1.7,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1,commons-collections:commons-collections:3.2.2,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1,org.apache.commons:commons-csv:1.0,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1,org.iq80.snappy:snappy:0.3,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1,org.apache.tephra:tephra-api:0.12.0-incubating,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1,com.aliyun.hbase:alihbase-common:1.1.1,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1-0.1,org.antlr:antlr-runtime:3.5.2,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1-0.1,log4j:log4j:1.2.17,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1-0.1,org.apache.httpcomponents:httpclient:4.0.1,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1-0.1,junit:junit:4.12,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1-0.1,org.codehaus.jackson:jackson-mapper-asl:1.9.2,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1-0.1,org.apache.tephra:tephra-api:0.12.0-incubating,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1-0.1,org.apache.tephra:tephra-core:0.12.0-incubating,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1-0.1,org.slf4j:slf4j-api:1.6.4,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1-0.1,org.apache.tephra:tephra-hbase-compat-1.1:0.12.0-incubating,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1-0.1,sqlline:sqlline:1.2.0,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1-0.1,com.google.guava:guava:13.0.1,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1-0.1,joda-time:joda-time:1.6,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1-0.1,com.github.stephenc.findbugs:findbugs-annotations:1.3.9-1,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1-0.1,com.github.stephenc.jcip:jcip-annotations:1.0-1,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1-0.1,org.codehaus.jackson:jackson-core-asl:1.9.2,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1-0.1,jline:jline:2.11,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1-0.1,org.iq80.snappy:snappy:0.3,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1-0.1,com.google.protobuf:protobuf-java:2.5.0,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1-0.1,io.netty:netty-all:4.0.23.Final,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1-0.1,org.jruby.joni:joni:2.1.2,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1-0.1,org.apache.hadoop:hadoop-mapreduce-client-core:2.7.1,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1-0.1,org.apache.htrace:htrace-core:3.1.0-incubating,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1-0.1,org.apache.hadoop:hadoop-common:2.7.1,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1-0.1,com.aliyun.hbase:alihbase-hadoop-compat:1.1.1,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1-0.1,com.aliyun.hbase:alihbase-server:1.1.1,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1-0.1,com.aliyun.hbase:alihbase-client:1.1.1,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1-0.1,org.apache.hadoop:hadoop-annotations:2.7.1,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1-0.1,com.aliyun.hbase:alihbase-common:1.1.1,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1-0.1,com.aliyun.hbase:alihbase-annotations:1.1.1,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1-0.1,com.google.code.findbugs:jsr305:2.0.1,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1-0.1,org.apache.commons:commons-csv:1.0,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1-0.1,commons-collections:commons-collections:3.2.2,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1-0.1,commons-codec:commons-codec:1.7,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1-0.1,com.aliyun.hbase:alihbase-protocol:1.1.1,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1-0.2,org.codehaus.jackson:jackson-core-asl:1.9.2,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1-0.2,com.github.stephenc.jcip:jcip-annotations:1.0-1,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1-0.2,com.github.stephenc.findbugs:findbugs-annotations:1.3.9-1,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1-0.2,joda-time:joda-time:1.6,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1-0.2,org.apache.tephra:tephra-hbase-compat-1.1:0.12.0-incubating,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1-0.2,sqlline:sqlline:1.2.0,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1-0.2,jline:jline:2.11,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1-0.2,org.antlr:antlr-runtime:3.5.2,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1-0.2,org.codehaus.jackson:jackson-mapper-asl:1.9.2,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1-0.2,com.google.guava:guava:13.0.1,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1-0.2,junit:junit:4.12,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1-0.2,com.aliyun.hbase:alihbase-annotations:1.1.2,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1-0.2,org.apache.httpcomponents:httpclient:4.0.1,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1-0.2,org.jruby.joni:joni:2.1.2,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1-0.2,org.apache.hadoop:hadoop-mapreduce-client-core:2.7.1,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1-0.2,org.apache.hadoop:hadoop-annotations:2.7.1,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1-0.2,org.apache.hadoop:hadoop-common:2.7.1,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1-0.2,com.aliyun.hbase:alihbase-hadoop-compat:1.1.2,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1-0.2,com.aliyun.hbase:alihbase-server:1.1.2,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1-0.2,com.aliyun.hbase:alihbase-client:1.1.2,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1-0.2,com.aliyun.hbase:alihbase-protocol:1.1.2,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1-0.2,com.google.protobuf:protobuf-java:2.5.0,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1-0.2,com.aliyun.hbase:alihbase-common:1.1.2,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1-0.2,com.google.code.findbugs:jsr305:2.0.1,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1-0.2,org.apache.commons:commons-csv:1.0,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1-0.2,commons-collections:commons-collections:3.2.2,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1-0.2,commons-codec:commons-codec:1.7,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1-0.2,io.netty:netty-all:4.0.23.Final,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1-0.2,org.apache.htrace:htrace-core:3.1.0-incubating,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1-0.2,org.iq80.snappy:snappy:0.3,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1-0.2,org.slf4j:slf4j-api:1.6.4,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1-0.2,log4j:log4j:1.2.17,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1-0.2,org.apache.tephra:tephra-core:0.12.0-incubating,Compile
com.aliyun.phoenix:ali-phoenix-core:4.11.0-AliHBase-1.1-0.2,org.apache.tephra:tephra-api:0.12.0-incubating,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.1,org.jruby.joni:joni:2.1.2,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.1,org.apache.hadoop:hadoop-mapreduce-client-core:2.7.1,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.1,org.codehaus.jackson:jackson-core-asl:1.9.2,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.1,com.clearspring.analytics:stream:2.9.5,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.1,org.apache.tephra:tephra-hbase-compat-1.1:0.13.0-incubating,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.1,org.antlr:antlr-runtime:3.5.2,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.1,jline:jline:2.11,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.1,sqlline:sqlline:1.2.0,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.1,log4j:log4j:1.2.17,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.1,org.iq80.snappy:snappy:0.3,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.1,org.apache.httpcomponents:httpclient:4.0.1,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.1,junit:junit:4.12,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.1,org.codehaus.jackson:jackson-mapper-asl:1.9.2,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.1,com.github.stephenc.jcip:jcip-annotations:1.0-1,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.1,com.github.stephenc.findbugs:findbugs-annotations:1.3.9-1,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.1,joda-time:joda-time:1.6,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.1,com.google.guava:guava:13.0.1,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.1,com.google.protobuf:protobuf-java:2.5.0,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.1,org.apache.htrace:htrace-core:3.1.0-incubating,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.1,org.slf4j:slf4j-api:1.6.4,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.1,commons-collections:commons-collections:3.2.2,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.1,org.apache.hadoop:hadoop-annotations:2.7.1,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.1,org.apache.hadoop:hadoop-common:2.7.1,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.1,com.aliyun.hbase:alihbase-hadoop2-compat:1.1.2,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.1,com.aliyun.hbase:alihbase-hadoop-compat:1.1.2,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.1,com.aliyun.hbase:alihbase-server:1.1.2,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.1,commons-codec:commons-codec:1.7,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.1,com.aliyun.hbase:alihbase-protocol:1.1.2,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.1,com.aliyun.hbase:alihbase-common:1.1.2,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.1,com.aliyun.hbase:alihbase-client:1.1.2,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.1,org.apache.tephra:tephra-api:0.13.0-incubating,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.1,org.apache.tephra:tephra-core:0.13.0-incubating,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.1,com.aliyun.hbase:alihbase-annotations:1.1.2,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.1,com.google.code.findbugs:jsr305:2.0.1,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.1,org.apache.commons:commons-csv:1.0,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.2,org.apache.tephra:tephra-core:0.13.0-incubating,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.2,org.apache.tephra:tephra-api:0.13.0-incubating,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.2,org.slf4j:slf4j-api:1.6.4,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.2,org.apache.tephra:tephra-hbase-compat-1.1:0.13.0-incubating,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.2,com.google.guava:guava:13.0.1,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.2,jline:jline:2.11,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.2,sqlline:sqlline:1.2.0,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.2,org.antlr:antlr-runtime:3.5.2,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.2,joda-time:joda-time:1.6,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.2,org.iq80.snappy:snappy:0.3,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.2,org.apache.hadoop:hadoop-annotations:2.7.1,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.2,org.apache.httpcomponents:httpclient:4.0.1,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.2,org.codehaus.jackson:jackson-mapper-asl:1.9.2,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.2,com.clearspring.analytics:stream:2.9.5,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.2,org.jruby.joni:joni:2.1.2,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.2,org.apache.hadoop:hadoop-mapreduce-client-core:2.7.1,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.2,org.apache.hadoop:hadoop-common:2.7.1,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.2,com.aliyun.hbase:alihbase-hadoop2-compat:1.1.3,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.2,com.aliyun.hbase:alihbase-hadoop-compat:1.1.3,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.2,com.aliyun.hbase:alihbase-server:1.1.3,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.2,org.codehaus.jackson:jackson-core-asl:1.9.2,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.2,com.aliyun.hbase:alihbase-client:1.1.3,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.2,com.aliyun.hbase:alihbase-protocol:1.1.3,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.2,log4j:log4j:1.2.17,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.2,com.google.protobuf:protobuf-java:2.5.0,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.2,com.aliyun.hbase:alihbase-common:1.1.3,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.2,com.google.code.findbugs:jsr305:2.0.1,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.2,org.apache.commons:commons-csv:1.0,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.2,commons-collections:commons-collections:3.2.2,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.2,commons-codec:commons-codec:1.7,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.2,org.apache.htrace:htrace-core:3.1.0-incubating,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.2,com.github.stephenc.jcip:jcip-annotations:1.0-1,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.2,com.github.stephenc.findbugs:findbugs-annotations:1.3.9-1,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.2,com.aliyun.hbase:alihbase-annotations:1.1.3,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.2,junit:junit:4.12,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.4,junit:junit:4.12,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.4,org.antlr:antlr-runtime:3.5.2,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.4,org.apache.tephra:tephra-hbase-compat-1.1:0.13.0-incubating,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.4,jline:jline:2.11,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.4,org.apache.tephra:tephra-core:0.13.0-incubating,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.4,org.apache.tephra:tephra-api:0.13.0-incubating,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.4,com.google.protobuf:protobuf-java:2.5.0,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.4,sqlline:sqlline:1.2.0,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.4,org.jruby.joni:joni:2.1.2,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.4,com.google.guava:guava:13.0.1,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.4,org.apache.httpcomponents:httpclient:4.0.1,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.4,log4j:log4j:1.2.17,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.4,com.clearspring.analytics:stream:2.9.5,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.4,org.iq80.snappy:snappy:0.3,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.4,org.apache.htrace:htrace-core:3.1.0-incubating,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.4,commons-codec:commons-codec:1.7,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.4,commons-collections:commons-collections:3.2.2,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.4,org.apache.commons:commons-csv:1.0,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.4,com.google.code.findbugs:jsr305:2.0.1,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.4,joda-time:joda-time:1.6,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.4,com.aliyun.hbase:alihbase-annotations:1.1.3,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.4,com.github.stephenc.findbugs:findbugs-annotations:1.3.9-1,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.4,org.slf4j:slf4j-api:1.6.4,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.4,org.codehaus.jackson:jackson-core-asl:1.9.2,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.4,com.github.stephenc.jcip:jcip-annotations:1.0-1,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.4,org.apache.hadoop:hadoop-annotations:2.7.1,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.4,org.apache.hadoop:hadoop-common:2.7.1,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.4,com.aliyun.hbase:alihbase-hadoop2-compat:1.1.3,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.4,com.aliyun.hbase:alihbase-hadoop-compat:1.1.3,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.4,org.apache.hadoop:hadoop-mapreduce-client-core:2.7.1,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.4,com.aliyun.hbase:alihbase-client:1.1.3,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.4,com.aliyun.hbase:alihbase-protocol:1.1.3,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.4,com.aliyun.hbase:alihbase-common:1.1.3,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.4,org.codehaus.jackson:jackson-mapper-asl:1.9.2,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.4,com.aliyun.hbase:alihbase-server:1.1.3,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.4-Final,org.apache.htrace:htrace-core:3.1.0-incubating,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.4-Final,org.iq80.snappy:snappy:0.3,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.4-Final,org.slf4j:slf4j-api:1.6.4,Compile
com.aliyun.phoenix:ali-phoenix-core:4.12.0-AliHBase-1.1-0.4-Final,log4j:log4j:1.2.17,Compile
